State,District,City,Population,Area (in km^2),Latitude,Longitude,Year,Annual_Rainfall_mm,Annual_Recharge_MCM,Annual_Extractable_MCM,Annual_Extraction_MCM,Stage_of_Extraction_pct,Category,Is_Saline,Groundwater_Level_m
Gujarat,Rajkot,Morvi,210451,1070.0,22.82,70.83,2022,650,2085,1830.9867580879722,1851.4117860212295,101.11552024300745,Over-Exploited,0,32.15
Gujarat,Rajkot,Rajkot,1323363,1115.0,22.31,70.8,2014,2454,1992,1490.62827773395,1125.9844221781223,75.5375729145459,Semi-Critical,0,7.83
Gujarat,Rajkot,Gondal,112197,1145.0,21.96,70.79,2019,858,1160,894.1909479143941,848.2973751629519,94.86758696691304,Critical,0,49.32
Gujarat,Rajkot,Jetpur Navagadh,118302,0.0,21.75,70.62,2019,1507,1848,1332.5356910643006,1101.1103716183802,82.63271137892897,Semi-Critical,0,39.47
Gujarat,Jamnagar,Jamnagar,600943,1901.0,22.47,70.06,2016,607,1799,1339.3055974483916,847.7205702249288,63.295529552029265,Safe,0,20.73
Gujarat,Porbandar,Porbandar,152760,1145.0,21.64,69.61,2023,1299,4440,3569.071418852822,3537.723521193713,99.12167917140799,Critical,0,29.77
Gujarat,Junagadh,Junagadh,319462,680.0,21.52,70.46,2024,421,2486,2042.3746340351584,1816.7437990587443,88.95252461441754,Semi-Critical,0,45.74
Gujarat,Junagadh,Veraval,171121,0.0,20.92,70.37,2019,809,2544,1905.635257447768,1431.1989801806044,75.10351073675139,Semi-Critical,0,28.6
Gujarat,Amreli,Amreli,117967,833.0,21.6,71.22,2014,1294,4016,2857.570470289614,3251.7364057352515,113.79374330550417,Over-Exploited,0,10.38
Gujarat,Bhavnagar,Botad,130327,794.0,22.17,71.67,2012,914,1558,1212.4458420200974,623.9899598908157,51.465388247871324,Safe,0,20.18
Gujarat,Bhavnagar,Bhavnagar,605882,2293.0,21.77,72.15,2016,1208,1476,1102.3368350974538,794.8302808587101,72.10412058746472,Semi-Critical,0,42.47
Gujarat,Anand ,Anand,209410,0.0,22.55,72.95,2022,1273,1227,912.7785327605934,492.73334954369307,53.98169784443526,Safe,0,32.92
Gujarat,Kheda,Nadiad,225071,404.0,22.7,72.87,2020,413,3027,2700.0009407627263,2798.7376028244676,103.65691213551389,Over-Exploited,0,33.23
Gujarat,Panch Mahals,Godhra,143644,765.0,22.77,73.62,2020,1370,3636,2993.3737133651866,2967.85585465398,99.14752178796547,Critical,0,43.61
Gujarat,Dohad ,Dohad,118846,14.0,22.83,74.25,2011,1960,842,683.178329830181,500.0500236823518,73.19465531154219,Semi-Critical,0,44.91
Gujarat,Vadodara,Vadodara,1752371,671.0,22.31,73.19,2024,1724,1947,1524.8028253119815,1483.5783042266771,97.29640315449511,Critical,1,46.15
Gujarat,Bharuch,Bharuch,169007,634.0,21.71,73.0,2021,1666,2879,2262.286147189077,1758.1493849802341,77.71560583371648,Semi-Critical,0,6.55
Gujarat,Navsari ,Navsari,171109,0.0,20.95,72.93,2018,1149,4159,3361.2247821925152,3459.9696808455524,102.9377653995704,Over-Exploited,0,28.12
Gujarat,Valsad,Valsad,139764,524.0,20.6,72.92,2019,1084,1026,861.1073964038092,704.32433611775,81.79285639156942,Semi-Critical,1,37.54
Gujarat,Valsad,Vapi,163630,0.0,20.37,72.92,2019,2327,2396,2013.6684092903324,1587.9704692529751,78.85958094821659,Semi-Critical,0,38.33
Gujarat,Surat,Surat,4467797,326.515,21.17,72.83,2021,1094,2573,1889.4536849052242,2181.0170606999754,115.43109408418107,Over-Exploited,0,31.12
Maharashtra,Nandurbar,Nandurbar,111037,1054.0,21.37,74.25,2010,706,905,724.0204081258694,489.1593158681155,67.56153699234902,Safe,0,10.01
Maharashtra,Dhule,Dhule,375559,1972.0,20.9,74.77,2022,2389,2073,1621.8978262011387,947.6962083390666,58.43131379975958,Safe,0,40.28
Maharashtra,Jalgaon,Bhusawal,187421,453.0,21.05,75.8,2015,1061,4240,3706.2068673964377,3369.6098241542672,90.91801792816207,Critical,0,36.57
Maharashtra,Jalgaon,Jalgaon,460228,822.0,21.0,75.56,2016,948,4774,3944.6787859793053,4648.903625782743,117.85252685989252,Over-Exploited,0,6.13
Maharashtra,Akola,Akola,425817,1141.0,20.71,77.0,2023,711,4727,3812.329344389669,2914.4779375621256,76.44874496090304,Semi-Critical,0,24.26
Maharashtra,Amravati,Achalpur,112311,667.0,21.25,77.5,2022,1482,2346,1696.343166110348,921.8365310756745,54.34257345401471,Safe,1,10.35
Maharashtra,Amravati,Amravati,647057,904.0,20.94,77.78,2017,2137,1978,1624.1903490163415,1197.8626128823973,73.75136871166971,Semi-Critical,0,18.2
Maharashtra,Wardha,Wardha,106444,775.0,20.73,78.6,2019,1154,2895,2094.361061388855,1788.903020266078,85.41521580236908,Semi-Critical,0,2.87
Maharashtra,Wardha,Hinganghat,101805,911.0,20.55,78.84,2018,434,1271,975.4179115088142,598.2687764225024,61.33461046425496,Safe,0,21.22
Maharashtra,Nagpur,Nagpur,2405665,227.36,21.15,79.08,2011,844,1078,785.3967276139699,754.5082937549298,96.06715526395445,Critical,0,28.39
Maharashtra,Gondiya,Gondiya,132813,663.0,21.45,80.18,2020,2382,3401,2851.448494705976,3417.2459427238487,119.84245723071405,Over-Exploited,0,31.74
Maharashtra,Chandrapur,Chandrapur,320379,1180.0,19.97,79.3,2019,1630,693,513.6865429776908,419.2800143092684,81.62176331870106,Semi-Critical,0,33.85
Maharashtra,Yavatmal,Yavatmal,116551,1118.0,20.39,78.12,2011,752,2507,1951.378289716476,1460.2358679002953,74.83099897111488,Semi-Critical,0,42.14
Maharashtra,Nanded,Nanded Waghala,550439,0.0,0.0,0.0,2014,1302,1685,1481.3424000575285,1156.177250576899,78.04929167841267,Semi-Critical,0,12.34
Maharashtra,Parbhani,Parbhani,307170,1131.0,19.26,76.77,2022,1755,2894,2144.058322711324,1244.8452468373055,58.060232487664074,Safe,0,7.78
Maharashtra,Jalna,Jalna,285577,1168.0,19.85,75.89,2014,2148,3498,2803.860422745562,3135.5333368192296,111.82915209983565,Over-Exploited,0,42.87
Maharashtra,Aurangabad,Aurangabad,1175116,1306.0,19.9,75.35,2015,558,2292,1796.5941294785043,1419.9884009659656,79.03779588649465,Semi-Critical,0,9.52
Maharashtra,Nashik,Malegaon,481228,1818.0,20.56,74.53,2012,2377,1610,1132.835941216725,873.5208312712916,77.10920879973888,Semi-Critical,0,48.79
Maharashtra,Nashik,Nashik,1486053,891.0,20.0,73.79,2017,1356,4505,3867.7750603291042,3719.9610397920837,96.1783191051332,Critical,1,42.44
Maharashtra,Thane,Vasai-Virar City,1222390,380.0,19.47,72.8,2025,2471,2761,1970.8271494669218,1595.2336015934195,80.94233946517863,Semi-Critical,0,26.04
Maharashtra,Thane,Mira-Bhayandar,809378,79.4,19.3,72.85,2022,803,4236,3366.9888537716747,3211.3108317682736,95.37634281654923,Critical,0,49.11
Maharashtra,Thane,Thane,1841488,400.0,19.22,72.98,2010,915,4293,3486.498384034582,1893.2118658894287,54.30124030915513,Safe,0,6.67
Maharashtra,Thane,Navi Mumbai,1120547,0.0,19.02,73.02,2015,1787,2436,2011.3693696626267,2151.373431090952,106.96063406055592,Over-Exploited,0,16.55
Maharashtra,Thane,Bhiwandi Nizampur,709665,0.0,19.29,73.06,2013,1355,4857,4068.8367647096707,4713.1483249361745,115.83527670155817,Over-Exploited,0,32.63
Maharashtra,Thane,Kalyan-Dombivli,1247327,137.15,19.23,73.13,2010,2112,1229,922.5543518698834,880.2421071756625,95.41357703115702,Critical,0,18.8
Maharashtra,Thane,Ulhasnagar,506098,13.0,19.22,73.15,2024,1007,4878,3424.335294507983,4000.2953080422067,116.81961502011676,Over-Exploited,0,46.56
Maharashtra,Thane,Badlapur,174226,35.68,19.17,73.24,2016,1673,3951,3337.3651819928514,2022.4520443812635,60.600262005897434,Safe,0,5.15
Maharashtra,Thane,Ambarnath,253475,328.0,19.2,73.18,2018,1935,4957,4000.949952593189,3337.557772764644,83.41913326362476,Semi-Critical,0,28.37
Maharashtra,Mumbai Suburban,Greater Mumbai,12478447,603.0,0.0,0.0,2022,1841,2640,2289.4701472934275,2109.2080599124956,92.12647137618131,Critical,0,30.36
Maharashtra,Raigarh,Panvel,180020,613.0,18.98,73.1,2013,2197,2144,1853.0113300118178,1681.0808841340931,90.72156531948306,Critical,0,33.33
Maharashtra,Raigarh,Navi Mumbai Panvel Raigarh,195373,0.0,0.0,0.0,2013,694,3300,2866.595270740003,2238.877541493665,78.10232453623303,Semi-Critical,0,14.27
Maharashtra,Pune,Pimpri Chinchwad,1727692,181.0,18.62,73.8,2015,1154,641,510.88913540937705,376.3511238222519,73.66590865563829,Semi-Critical,0,19.5
Maharashtra,Pune,Pune,3124458,331.26,18.52,73.86,2021,1794,1955,1498.9487027722143,882.5462442437203,58.87768157852932,Safe,1,42.5
Maharashtra,Ahmadnagar,Ahmadnagar,350859,39.3,19.08,74.73,2024,585,2596,2228.1770187854395,1725.0985773306113,77.42197153935948,Semi-Critical,0,11.36
Maharashtra,Bid,Bid,146709,45.0,18.99,75.76,2012,1669,1825,1442.2223512556782,885.3263198808577,61.386257057383965,Safe,1,41.69
Maharashtra,Latur,Latur,382940,1009.0,18.41,76.58,2022,1036,1713,1261.9472964878166,1279.6851943018694,101.4055973544553,Over-Exploited,0,29.01
Maharashtra,Latur,Udgir,103550,736.0,18.39,77.11,2021,1691,1659,1444.9803796904973,933.7198129687147,64.61816548462129,Safe,0,38.59
Maharashtra,Osmanabad,Osmanabad,111825,1347.0,18.19,76.04,2015,929,4999,4381.6833647969925,2370.4719191421455,54.09957136991736,Safe,0,36.25
Maharashtra,Solapur,Barshi,118722,1542.0,18.23,75.68,2016,2468,840,666.3400390315486,590.8145911987634,88.6656296472064,Semi-Critical,0,11.96
Maharashtra,Solapur,Solapur,951558,180.67,17.66,75.91,2020,1193,4328,3095.125683959352,2837.1804254969325,91.66608129035812,Critical,0,29.3
Maharashtra,Satara,Satara,120195,911.0,17.69,74.0,2019,877,2468,1919.030957982997,2130.7751890784098,111.03391428963538,Over-Exploited,1,43.65
Maharashtra,Kolhapur,Ichalkaranji,287353,49.84,16.71,74.46,2019,2022,1203,1035.4311608667024,935.9128989544187,90.38871286923774,Critical,0,22.74
Maharashtra,Kolhapur,Kolhapur,549236,66.82,16.69,74.24,2012,1339,4913,4325.183160449525,3208.5791597724233,74.18365976064119,Semi-Critical,0,48.4
Maharashtra,Sangli,Sangli Miraj Kupwad,502793,0.0,16.86,74.56,2016,925,2929,2169.4943325550917,2304.2379744395726,106.21083170684243,Over-Exploited,0,23.71
Andhra Pradesh,Adilabad,Adilabad,117167,35.5,19.67,78.53,2023,401,2300,1640.807861531625,1440.94962951888,87.81952252311946,Semi-Critical,0,8.85
Andhra Pradesh,Nizamabad,Nizamabad,311152,0.0,0.0,0.0,2012,774,1355,1186.2619727989993,658.9640171949643,55.549619924183425,Safe,0,20.69
Andhra Pradesh,Karimnagar,Ramagundam,237559,93.87,18.75,79.47,2022,952,2312,1798.460843783832,1611.592475201477,89.60953922192726,Semi-Critical,0,47.68
Andhra Pradesh,Karimnagar,Jagtial,103930,45.0,18.8,78.93,2022,1925,3366,2720.9134811449235,3089.9046715296454,113.56129817951637,Over-Exploited,0,17.35
Andhra Pradesh,Karimnagar,Karimnagar,283657,40.5,18.43,79.12,2011,2251,4142,3701.3457187028484,2877.495887110431,77.74188378487543,Semi-Critical,0,43.67
Andhra Pradesh,Hyderabad,GHMC,1730320,0.0,0.0,0.0,2021,780,682,486.4794288875,344.14919925474163,70.742806132986,Semi-Critical,0,44.3
Andhra Pradesh,Hyderabad,GHMC,250932,0.0,0.0,0.0,2023,2046,3612,2996.7449285833936,1799.3314216994522,60.04286199126141,Safe,0,18.81
Andhra Pradesh,Hyderabad,GHMC,135370,0.0,0.0,0.0,2019,413,4992,3568.386853898747,2162.484773638548,60.601186535475016,Safe,0,6.0
Andhra Pradesh,Hyderabad,Secunderabad,217910,64.5,17.45,78.5,2013,903,2017,1563.3641657433861,1255.2876842745952,80.29400390392732,Semi-Critical,0,36.78
Andhra Pradesh,Hyderabad,GHMC,172542,0.0,0.0,0.0,2021,2408,1856,1597.5759591758074,1464.938616100476,91.69758769130708,Critical,0,16.95
Andhra Pradesh,Hyderabad,GHMC,341099,0.0,0.0,0.0,2017,529,2674,2103.620950077713,1170.5194536885008,55.64307836187212,Safe,0,39.58
Andhra Pradesh,Hyderabad,GHMC,153558,0.0,0.0,0.0,2022,1237,4129,3713.7731878530562,4299.427837775939,115.76980123176159,Over-Exploited,0,23.25
Andhra Pradesh,Hyderabad,GHMC,108062,0.0,0.0,0.0,2024,2440,4128,3351.159345651915,3446.9808283481416,102.8593532211637,Over-Exploited,0,25.29
Andhra Pradesh,Hyderabad,GHMC,189378,0.0,0.0,0.0,2018,427,4596,3512.4122507029683,3198.5316513459234,91.06367427985637,Critical,0,39.34
Andhra Pradesh,Hyderabad,GHMC,271385,0.0,0.0,0.0,2016,1652,3739,2781.8992495115745,3004.1926666218687,107.99070696572937,Over-Exploited,0,20.35
Andhra Pradesh,Hyderabad,GHMC,442229,0.0,0.0,0.0,2010,660,4191,3227.5063118386606,1794.9154405352076,55.61307297684793,Safe,0,23.27
Andhra Pradesh,Hyderabad,GHMC,213359,0.0,0.0,0.0,2012,2446,518,401.19444716148945,334.5108005368168,83.37872144131869,Semi-Critical,0,20.06
Andhra Pradesh,Hyderabad,GHMC,468158,0.0,0.0,0.0,2022,1872,3903,2785.7378968313237,2621.5609598376996,94.10651888031644,Critical,0,19.63
Andhra Pradesh,Hyderabad,GHMC,330193,0.0,0.0,0.0,2021,1847,3504,2711.7975989582824,2928.896072306107,108.00570342828024,Over-Exploited,0,27.25
Andhra Pradesh,Hyderabad,GHMC,237594,0.0,0.0,0.0,2023,859,1632,1293.927452842883,1356.5906669715796,104.84286920344874,Over-Exploited,0,40.82
Andhra Pradesh,Hyderabad,GHMC,345722,0.0,0.0,0.0,2018,700,3839,3242.2180461689545,2249.9322681059707,69.39484747993797,Safe,0,19.36
Andhra Pradesh,Rangareddy,GHMC,309320,0.0,0.0,0.0,2024,1029,3811,3168.2592132548098,3670.7961926696926,115.8616118691443,Over-Exploited,0,27.16
Andhra Pradesh,Rangareddy,GHMC,567996,0.0,0.0,0.0,2021,669,3872,3259.268123409457,1913.3275677826425,58.70420890016093,Safe,1,34.19
Andhra Pradesh,Rangareddy,GHMC,383654,0.0,0.0,0.0,2010,2393,1487,1043.3873589901773,1160.8660280627373,111.25935330348065,Over-Exploited,1,14.93
Andhra Pradesh,Rangareddy,GHMC,413571,0.0,0.0,0.0,2018,2028,3821,2841.0414267594456,3351.4577438041374,117.96581747232331,Over-Exploited,0,15.32
Andhra Pradesh,Rangareddy,GHMC,105987,0.0,0.0,0.0,2017,2201,673,560.1627052186207,349.5457103744873,62.40074662558379,Safe,0,46.8
Andhra Pradesh,Rangareddy,GHMC,384835,0.0,0.0,0.0,2010,1261,4241,3379.2197820900615,3397.6238407383717,100.54462449426498,Over-Exploited,0,36.73
Andhra Pradesh,Rangareddy,GHMC,118577,0.0,0.0,0.0,2015,1680,3552,2490.1746931147927,1315.309932109377,52.81998631445989,Safe,1,29.7
Andhra Pradesh,Rangareddy,GHMC,369034,0.0,0.0,0.0,2014,2199,1226,1055.4620863242828,827.2669377675415,78.37959775974083,Semi-Critical,0,33.09
Andhra Pradesh,Rangareddy,GHMC,229823,0.0,0.0,0.0,2015,2106,4260,3640.4337564433677,3135.863483422698,86.13983094383718,Semi-Critical,0,3.41
Andhra Pradesh,Mahbubnagar,Mahbubnagar,190400,0.0,16.75,78.0,2019,975,2375,1922.9991024219423,1743.1057249858397,90.6451658136744,Critical,0,31.67
Andhra Pradesh,Nalgonda,Suryapet,106805,35.0,17.13,79.62,2021,2403,4533,3233.355651148768,3735.030419095959,115.51560737739916,Over-Exploited,0,26.46
Andhra Pradesh,Nalgonda,Nalgonda,154326,105.0,17.05,79.27,2022,1707,1489,1270.568181750804,1233.182324280681,97.05754811059361,Critical,0,28.2
Andhra Pradesh,Nalgonda,Miryalaguda,104918,28.36,16.87,79.58,2025,2356,4244,3466.256093266382,2900.8908883110994,83.68945658534659,Semi-Critical,1,19.25
Andhra Pradesh,Warangal,Warangal,620116,406.87,18.0,79.59,2022,2420,3186,2728.4648974450515,2910.651389074845,106.67725253861224,Over-Exploited,0,5.91
Andhra Pradesh,Khammam,Khammam,184210,93.45,17.25,80.17,2022,2055,919,781.4710972023555,910.7052971638423,116.53729746680864,Over-Exploited,0,11.28
Andhra Pradesh,Srikakulam,Srikakulam,135367,136.0,18.3,83.9,2024,1979,1093,940.6362529299832,484.8474800541658,51.54463040776036,Safe,0,47.64
Andhra Pradesh,Vizianagaram,Vizianagaram,228720,140.0,18.11,83.4,2014,2247,2274,1827.3900686008233,2170.509764877223,118.7764890579227,Over-Exploited,0,21.62
Andhra Pradesh,Visakhapatnam,GVMC,1730320,0.0,0.0,0.0,2025,1790,2959,2154.344049866922,1207.0628078393659,56.02924973445762,Safe,0,24.4
Andhra Pradesh,East Godavari,Rajahmundry,341831,45.0,17.0,81.78,2015,2142,1435,1197.1221948599707,1281.0054394941988,107.00707454881328,Over-Exploited,0,4.53
Andhra Pradesh,East Godavari,Kakinada,312538,192.3,16.99,82.25,2014,2325,4308,3550.200213200778,2471.7712553933175,69.62343267859889,Safe,0,3.8
Andhra Pradesh,West Godavari,Tadepalligudem,104032,217.0,16.81,81.53,2020,1019,831,705.0624797124883,417.76768194068916,59.25257604277102,Safe,0,36.42
Andhra Pradesh,West Godavari,Eluru,218020,235.0,16.7,81.1,2021,1674,3949,2898.4720185788706,2341.6724940366967,80.78989477996844,Semi-Critical,0,27.83
Andhra Pradesh,West Godavari,Bhimavaram,146961,194.0,16.54,81.52,2014,1356,3202,2366.262118016145,2249.7701007239716,95.07696056133294,Critical,0,26.42
Andhra Pradesh,Krishna,Vijayawada,1021806,61.88,16.52,80.63,2013,2339,4506,3956.637056918059,3033.4202593038603,76.66662915164325,Semi-Critical,1,13.67
Andhra Pradesh,Krishna,Gudivada,118167,117.0,16.44,80.99,2012,1368,4368,3712.780604727729,1998.2028750566028,53.81957857978893,Safe,1,37.75
Andhra Pradesh,Krishna,Machilipatnam,169892,405.0,16.17,81.13,2012,1716,4700,4143.734779378304,3810.672970991857,91.96227977611015,Critical,0,10.08
Andhra Pradesh,Guntur,Mangalagiri,107197,141.0,16.43,80.55,2013,1443,701,597.0718880271817,675.695683494111,113.16822932774721,Over-Exploited,0,11.12
Andhra Pradesh,Guntur,Narasaraopet,117489,236.0,16.25,80.07,2018,681,2997,2455.834890410587,1886.6970115695985,76.82507561630761,Semi-Critical,1,24.11
Andhra Pradesh,Guntur,Chilakaluripet,101398,15.0,16.09,80.17,2011,1458,2342,1945.795774023856,1267.555470159762,65.1432944341579,Safe,0,15.74
Andhra Pradesh,Guntur,Guntur,670073,193.0,16.31,80.44,2024,597,2366,2076.9353336084127,1681.9108361399547,80.98041421529707,Semi-Critical,0,13.88
Andhra Pradesh,Guntur,Tenali,164937,114.0,16.24,80.65,2018,1482,2496,2036.1403318523608,1087.0014524930816,53.38538977341466,Safe,1,32.97
Andhra Pradesh,Prakasam,Ongole,204746,204.0,15.51,80.05,2010,1584,1409,1164.5078751957394,1251.0789151371962,107.43413091361921,Over-Exploited,0,33.25
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore,547621,343.0,14.44,79.99,2023,1408,4805,3513.87412407946,3789.497377327819,107.84385676651307,Over-Exploited,0,41.58
Andhra Pradesh,Y.S.R.,Proddatur,163970,21.06,14.75,78.55,2024,1629,3689,2931.9590762016605,2672.7748449951273,91.16003244007399,Critical,1,22.05
Andhra Pradesh,Y.S.R.,Kadapa,318916,164.08,14.48,78.8,2024,1435,1270,1070.9648664373572,800.1949850220616,74.71720222568726,Semi-Critical,0,5.51
Andhra Pradesh,Kurnool,Kurnool,424920,341.0,15.83,78.03,2010,889,3655,2756.559112469263,2921.534641119676,105.98483551120484,Over-Exploited,0,15.14
Andhra Pradesh,Kurnool,Adoni,184625,544.0,15.62,77.27,2014,675,3001,2222.0929591508257,1973.842772195598,88.8280917351857,Semi-Critical,0,49.04
Andhra Pradesh,Kurnool,Nandyal,211424,222.0,15.48,78.48,2015,1639,3214,2451.5278723266542,2643.121188709151,107.81526159850112,Over-Exploited,0,30.62
Andhra Pradesh,Anantapur,Guntakal,126270,402.0,15.17,77.37,2015,1674,4085,3056.8060130701447,2879.5759304567255,94.20211548081143,Critical,0,36.07
Andhra Pradesh,Anantapur,Tadpatri,108171,361.0,14.92,78.02,2012,525,2128,1581.0668183226899,1658.6716352265678,104.9083831248958,Over-Exploited,0,2.35
Andhra Pradesh,Anantapur,Anantapur,261004,278.0,14.69,77.6,2025,616,886,695.483569356225,639.145293583456,91.8994095252432,Critical,1,26.87
Andhra Pradesh,Anantapur,Dharmavaram,121874,375.0,14.41,77.71,2016,1608,3921,3456.6269625874675,2730.3853091900664,78.98987477509662,Semi-Critical,0,3.8
Andhra Pradesh,Anantapur,Hindupur,151677,200.0,13.82,77.48,2018,1646,4508,3612.7649774996285,4228.9657659071545,117.05621019482963,Over-Exploited,0,29.32
Andhra Pradesh,Chittoor,Tirupati,293421,27.44,13.63,79.42,2020,1318,4593,3387.7236618169554,2977.0627067033147,87.87796774151913,Semi-Critical,0,46.2
Andhra Pradesh,Chittoor,Madanapalle,180180,347.0,13.55,78.5,2021,1717,4863,3478.9626456398382,3213.0400054094284,92.35626629783769,Critical,0,48.48
Andhra Pradesh,Chittoor,Chittoor,160722,177.0,13.22,79.1,2019,2061,2966,2489.1598252958174,1628.760194451762,65.43413475903245,Safe,0,27.95
Karnataka,Belgaum,Belgaum,490045,1032.0,15.85,74.5,2025,707,2782,2160.389232532406,2026.3490764290643,93.79555525990935,Critical,1,23.99
Karnataka,Bagalkot,Bagalkot,111933,925.0,16.17,75.68,2025,1759,2356,2036.4467420310214,1833.0573458721963,90.01253546380606,Critical,0,47.36
Karnataka,Bijapur,Bijapur,327427,2648.0,16.83,75.73,2017,2369,2498,2078.0915800129287,1307.9235729122183,62.93868785629174,Safe,0,34.33
Karnataka,Bidar,Bidar,216020,908.0,17.92,77.52,2015,1291,1736,1491.6550316279631,808.0458913248269,54.17109681472005,Safe,0,5.12
Karnataka,Raichur,Raichur,234073,1546.0,16.2,77.36,2021,774,4644,3503.383481411855,3233.8034609741517,92.30515238003396,Critical,0,24.35
Karnataka,Koppal,Gangawati,114642,1334.0,15.43,76.53,2017,2433,1650,1383.4784444121492,1431.3254771733302,103.45845885452243,Over-Exploited,0,13.53
Karnataka,Gadag,Gadag-Betigeri,172612,54.01,15.42,75.62,2021,1764,4818,3627.0501284508673,3142.4071709692544,86.63809596454057,Semi-Critical,0,24.55
Karnataka,Dharwad,Hubli-Dharwad,943788,0.0,0.0,0.0,2014,528,1931,1714.3682467637027,1129.3243750401216,65.8740837723752,Safe,0,23.86
Karnataka,Haveri,Ranibennur,106406,901.0,14.62,75.62,2017,1414,2319,1918.450391775179,1854.3077390070532,96.65653836851244,Critical,1,29.94
Karnataka,Bellary,Hospet,206167,934.0,15.27,76.38,2019,2199,2824,2160.084264739033,1201.1667160649386,55.60740086267215,Safe,0,19.12
Karnataka,Bellary,Bellary,410445,1689.0,15.1,76.92,2021,1781,1630,1228.860867107281,994.4969382737471,80.92835933613682,Semi-Critical,0,9.88
Karnataka,Chitradurga,Chitradurga,145853,1383.0,14.23,76.4,2013,916,3158,2331.18923113125,1432.1817950978773,61.435673087889406,Safe,0,26.18
Karnataka,Davanagere,Davanagere,434971,958.0,14.46,75.92,2019,1918,4000,3355.7127671149824,2111.150498413587,62.91213357419184,Safe,0,41.85
Karnataka,Shimoga,Shimoga,322650,1114.0,13.93,75.57,2017,485,874,650.0314891520377,417.06395048844644,64.16057644107426,Safe,0,33.87
Karnataka,Shimoga,Bhadravati,151102,686.0,13.84,75.7,2019,1598,2620,2145.9389113460043,1653.864260374942,77.06949399307845,Semi-Critical,0,18.24
Karnataka,Udupi,Udupi,144960,939.0,13.34,74.74,2021,1542,4520,3403.230064340523,1823.4681744654372,53.58051439342783,Safe,0,46.91
Karnataka,Chikmagalur,Chikmagalur,118401,1592.0,13.3,75.73,2011,2393,2521,2098.4647419650687,1633.5612282448083,77.84554086503688,Semi-Critical,0,45.79
Karnataka,Tumkur,Tumkur,302143,1028.0,13.33,77.1,2021,702,4205,3628.8643117025936,3114.2739808581828,85.81952129802906,Semi-Critical,0,12.05
Karnataka,Bangalore,BBMP,8443675,0.0,0.0,0.0,2021,987,3759,3216.21937779615,2696.1760000388563,83.83059994764277,Semi-Critical,0,3.89
Karnataka,Mandya,Mandya,137358,713.0,12.52,76.89,2014,1386,3935,3353.289997442525,2575.1552652643486,76.79488702821286,Semi-Critical,0,37.58
Karnataka,Hassan,Hassan,155006,933.0,13.01,76.1,2018,2263,2389,1761.993765439758,1915.9966469172894,108.74026256495269,Over-Exploited,0,41.73
Karnataka,Dakshina Kannada,Mangalore,499487,865.0,12.8,74.83,2013,744,2323,1667.1636463690074,1003.180188099864,60.17286846943528,Safe,0,48.46
Karnataka,Mysore,Mysore,920550,797.0,12.3,76.65,2025,1213,1974,1657.7449974868198,1415.6938718176725,85.39877206469617,Semi-Critical,0,44.71
Karnataka,Gulbarga,Gulbarga,543147,1741.0,17.32,76.82,2020,2387,2742,2121.4016120448223,1152.8311393840368,54.3428991869588,Safe,0,30.83
